img_path,nr_lanes,lane
bdd100k/images/100k/train/570d2fa7-d248a7bb.jpg,1,1
bdd100k/images/100k/train/570d2fa7-d608a182.jpg,3,2
bdd100k/images/100k/train/57101650-58854067.jpg,3,1
bdd100k/images/100k/train/57113651-80db0a85.jpg,1,1
bdd100k/images/100k/train/57116a0f-85419ced.jpg,2,2
bdd100k/images/100k/train/5714fae9-a311604f.jpg,1,1
bdd100k/images/100k/train/57153307-b833fa2d.jpg,1,1
bdd100k/images/100k/train/57165857-18428154.jpg,1,1
bdd100k/images/100k/train/57165857-38c90f65.jpg,3,2
bdd100k/images/100k/train/57165857-e4d4a47f.jpg,2,2
bdd100k/images/100k/train/571a084d-666d2538.jpg,3,2
bdd100k/images/100k/train/5720353e-c6e3fe2d.jpg,1,1
bdd100k/images/100k/train/572c47d5-d52d4c20.jpg,3,1
bdd100k/images/100k/train/572d01f8-3eb3fc59.jpg,2,1
bdd100k/images/100k/train/572d01f8-9eb94ead.jpg,3,3
bdd100k/images/100k/train/57306b0c-fc8ef734.jpg,3,3
bdd100k/images/100k/train/573e7bdc-026d0656.jpg,3,2
bdd100k/images/100k/train/573e7bdc-b683a2d7.jpg,1,1
bdd100k/images/100k/train/573eb525-e63776a0.jpg,4,1
bdd100k/images/100k/train/573ef4f5-b5c76105.jpg,5,3
bdd100k/images/100k/train/573f13f3-b6911d8f.jpg,4,3
bdd100k/images/100k/train/57400512-5d401451.jpg,3,2
bdd100k/images/100k/train/5740f9d3-50a7d2f6.jpg,2,2
bdd100k/images/100k/train/57455bd1-40284f07.jpg,4,3
bdd100k/images/100k/train/5749b012-0d355e38.jpg,2,2
bdd100k/images/100k/train/5749b012-42587de2.jpg,4,4
bdd100k/images/100k/train/5749b012-642d3c55.jpg,1,1
bdd100k/images/100k/train/574fa3ab-e091b7a4.jpg,1,1
bdd100k/images/100k/train/574fa3ab-ff6c31e8.jpg,1,1
bdd100k/images/100k/train/575a2428-b724fc19.jpg,3,1
bdd100k/images/100k/train/5763faaa-eb56bb23.jpg,3,3
bdd100k/images/100k/train/576de0e6-a8e41f7f.jpg,3,2
bdd100k/images/100k/train/57786efc-bf22e3c5.jpg,3,2
bdd100k/images/100k/train/577bab59-bb201e79.jpg,1,1
bdd100k/images/100k/train/577da898-69407955.jpg,1,1
bdd100k/images/100k/train/5784b696-dc4c9fb0.jpg,2,2
bdd100k/images/100k/train/5795bfe7-2c82d109.jpg,2,1
bdd100k/images/100k/train/5795bfe7-a599384a.jpg,5,3
bdd100k/images/100k/train/579c6b3b-d868e004.jpg,3,1
bdd100k/images/100k/train/57a6e106-63fd31b4.jpg,1,1
bdd100k/images/100k/train/57a6e106-9ff3da22.jpg,2,1
bdd100k/images/100k/train/57a84356-6646bdb9.jpg,4,3
bdd100k/images/100k/train/57a84356-991d0ee8.jpg,4,1
bdd100k/images/100k/train/57ac74e2-e86131f1.jpg,2,2
bdd100k/images/100k/train/57b0788a-2df810f2.jpg,3,2
bdd100k/images/100k/train/57b495f2-6da6b1e5.jpg,3,2
bdd100k/images/100k/train/57badd0a-1d153c61.jpg,2,1
bdd100k/images/100k/train/57be8abd-1c559de6.jpg,4,3
bdd100k/images/100k/train/57c44e31-5e706237.jpg,4,2
bdd100k/images/100k/train/57cb7347-3bbfa56d.jpg,3,3
bdd100k/images/100k/train/57cdfcb0-dbddb8a3.jpg,1,1
bdd100k/images/100k/train/57d66646-56d0788e.jpg,2,2
bdd100k/images/100k/train/57d6e0af-3d4c1631.jpg,3,2
bdd100k/images/100k/train/57d991fd-7e8858cc.jpg,4,4
bdd100k/images/100k/train/57dcd249-4bcb94a0.jpg,4,3
bdd100k/images/100k/train/57e6b20b-5ee73aa1.jpg,2,1
bdd100k/images/100k/train/57e72af1-9dbbe198.jpg,1,1
bdd100k/images/100k/train/57ea05e7-0ab4ccd5.jpg,2,1
bdd100k/images/100k/train/57eb5bc1-8a5a605c.jpg,2,2
bdd100k/images/100k/train/57f01575-f3e106ec.jpg,1,1
bdd100k/images/100k/train/580064bb-de336263.jpg,4,2
bdd100k/images/100k/train/580262f8-6788a650.jpg,2,1
bdd100k/images/100k/train/580262f8-8de3b6c8.jpg,2,1
bdd100k/images/100k/train/580262f8-9439e313.jpg,1,1
bdd100k/images/100k/train/5802d794-a4725fec.jpg,3,1
bdd100k/images/100k/train/5803c4e4-2b959094.jpg,1,1
bdd100k/images/100k/train/5803c4e4-8ad0577d.jpg,1,1
bdd100k/images/100k/train/5804addd-a243c92b.jpg,4,2
bdd100k/images/100k/train/5804addd-bfbf09bf.jpg,4,1
bdd100k/images/100k/train/5804addd-cc3efb35.jpg,3,1
bdd100k/images/100k/train/5804addd-d1557398.jpg,3,1
bdd100k/images/100k/train/5804addd-de47499f.jpg,5,3
bdd100k/images/100k/train/5804addd-f4ca5184.jpg,4,2
bdd100k/images/100k/train/5804addd-f77561ce.jpg,5,2
bdd100k/images/100k/train/58056cdc-1802716a.jpg,4,1
bdd100k/images/100k/train/58056cdc-538d2a0a.jpg,5,2
bdd100k/images/100k/train/58056cdc-b1778043.jpg,3,2
bdd100k/images/100k/train/58056cdc-fb98d0d7.jpg,5,4
bdd100k/images/100k/train/580c41c0-5a9d3582.jpg,2,1
bdd100k/images/100k/train/580f04a4-b8eb56b7.jpg,4,3
bdd100k/images/100k/train/580f04a4-e366ebbc.jpg,3,2
bdd100k/images/100k/train/58106a13-37e52f62.jpg,2,1
bdd100k/images/100k/train/58129cae-58090d52.jpg,1,1
bdd100k/images/100k/train/582674b4-6348c791.jpg,2,2
bdd100k/images/100k/train/582ed759-d5d87d7c.jpg,3,2
bdd100k/images/100k/train/58309884-fe5cd2d5.jpg,1,1
bdd100k/images/100k/train/583d3e3f-e03f3e26.jpg,1,1
bdd100k/images/100k/train/58459d81-af57d0f9.jpg,2,2
bdd100k/images/100k/train/58476841-de669b68.jpg,3,1
bdd100k/images/100k/train/5849bba7-c6fcbdf4.jpg,1,1
bdd100k/images/100k/train/585443c8-2621a6b1.jpg,6,3
bdd100k/images/100k/train/585443c8-c65a0313.jpg,3,3
bdd100k/images/100k/train/5857025a-19754bd0.jpg,1,1
bdd100k/images/100k/train/5858bbcb-b5f348f1.jpg,2,2
bdd100k/images/100k/train/5859c186-49fc7bf4.jpg,2,1
bdd100k/images/100k/train/5859c186-84fec6ad.jpg,3,1
bdd100k/images/100k/train/5861c948-0e2918b7.jpg,2,2
bdd100k/images/100k/train/5861c948-9218bc05.jpg,3,1
bdd100k/images/100k/train/5861c948-a2de6f43.jpg,3,2
bdd100k/images/100k/train/58632273-e5cf72b7.jpg,4,1
bdd100k/images/100k/train/5865a441-f98f8e12.jpg,1,1
bdd100k/images/100k/train/58688af9-0450d427.jpg,4,2
bdd100k/images/100k/train/5877b384-2545daf4.jpg,4,2
bdd100k/images/100k/train/587bb1bf-1aa00fe5.jpg,3,1
bdd100k/images/100k/train/5880f754-1fa2fb68.jpg,3,2
bdd100k/images/100k/train/5899116e-bc6008a6.jpg,5,2
bdd100k/images/100k/train/58a1b187-b5eabe19.jpg,3,1
bdd100k/images/100k/train/58a1b187-f9e297c1.jpg,3,2
bdd100k/images/100k/train/58a9e9d4-520f2a26.jpg,4,4
bdd100k/images/100k/train/58bff009-cd15d90e.jpg,2,2
bdd100k/images/100k/train/58c02a66-ecf746db.jpg,1,1
bdd100k/images/100k/train/58c04710-2f265860.jpg,2,2
bdd100k/images/100k/train/58d04b92-12d8ef83.jpg,3,1
bdd100k/images/100k/train/58de19e1-8c1093c6.jpg,3,2
bdd100k/images/100k/train/58df3474-501a4fc6.jpg,2,2
bdd100k/images/100k/train/58e60c7e-a4dde9c0.jpg,1,1
bdd100k/images/100k/train/58ec42ac-f73763a1.jpg,3,2
bdd100k/images/100k/train/58f34298-335b53f1.jpg,1,1
bdd100k/images/100k/train/58f415bb-f9a94f06.jpg,1,1
bdd100k/images/100k/train/58f4b807-ab57f331.jpg,4,2
bdd100k/images/100k/train/58f59655-19177e38.jpg,3,1
bdd100k/images/100k/train/58fcc210-3a3a8921.jpg,2,1
bdd100k/images/100k/train/58ff7092-9694faee.jpg,3,3
bdd100k/images/100k/train/58ff7092-d4b2c101.jpg,1,1
bdd100k/images/100k/train/58ffd862-035b71f9.jpg,1,1
bdd100k/images/100k/train/590218a8-1a9b2a5a.jpg,3,3
bdd100k/images/100k/train/59049402-58403b7f.jpg,1,1
bdd100k/images/100k/train/590e3790-0ed24705.jpg,2,1
bdd100k/images/100k/train/590e3790-89541818.jpg,1,1
bdd100k/images/100k/train/591a0d3a-3289a1ee.jpg,2,1
bdd100k/images/100k/train/591a0d3a-8e0f6c92.jpg,3,1
bdd100k/images/100k/train/591a0d3a-e90ca9e7.jpg,4,1
bdd100k/images/100k/train/5921bd4f-83b05cba.jpg,4,3
bdd100k/images/100k/train/5925ca2e-e55b782e.jpg,5,2
bdd100k/images/100k/train/592ce331-391c0b1c.jpg,1,1
bdd100k/images/100k/train/592da4ac-3e2a51e2.jpg,1,1
bdd100k/images/100k/train/5931aaa2-4f7ef75a.jpg,2,2
bdd100k/images/100k/train/5935c959-b4cbb3d2.jpg,4,2
bdd100k/images/100k/train/5935c959-f56fbaeb.jpg,3,1
bdd100k/images/100k/train/59371adb-2d5d5648.jpg,3,2
bdd100k/images/100k/train/5942da12-634cef76.jpg,1,1
bdd100k/images/100k/train/5944da89-593cf5ea.jpg,3,3
bdd100k/images/100k/train/5944da89-b437a8bf.jpg,2,1
bdd100k/images/100k/train/59452196-4965d7cb.jpg,3,1
bdd100k/images/100k/train/594688c9-2294caf5.jpg,3,2
bdd100k/images/100k/train/594cb024-570e9d1f.jpg,3,2
bdd100k/images/100k/train/595b98a1-e8f0fc12.jpg,2,2
bdd100k/images/100k/train/595e2616-71848bb4.jpg,3,1
bdd100k/images/100k/train/595f2c08-dde65411.jpg,3,2
bdd100k/images/100k/train/59664d12-9bbfb87d.jpg,1,1
bdd100k/images/100k/train/598b9219-a4a73e4c.jpg,3,2
bdd100k/images/100k/train/598cff23-df627c65.jpg,1,1
bdd100k/images/100k/train/5995c288-2d152172.jpg,3,1
bdd100k/images/100k/train/5995c288-4be3f43b.jpg,3,2
bdd100k/images/100k/train/5995c288-6427d30b.jpg,4,1
bdd100k/images/100k/train/5995c288-b47dc56e.jpg,4,1
bdd100k/images/100k/train/5995c288-bb0d81c1.jpg,5,2
bdd100k/images/100k/train/5995c288-c6d752c3.jpg,3,2
bdd100k/images/100k/train/5995c288-c86cc3b7.jpg,2,2
bdd100k/images/100k/train/5995c288-e3bef5e2.jpg,1,1
bdd100k/images/100k/train/59991f70-5ac6043d.jpg,4,4
bdd100k/images/100k/train/59a095f1-de7fb725.jpg,2,2
bdd100k/images/100k/train/59ab9afe-021cf7da.jpg,3,2
bdd100k/images/100k/train/59c86838-70738211.jpg,3,2
bdd100k/images/100k/train/59cafd79-9906efb2.jpg,2,1
bdd100k/images/100k/train/59cde7c7-344bffb1.jpg,3,2
bdd100k/images/100k/train/59cde7c7-a99afd4b.jpg,3,1
bdd100k/images/100k/train/59d7cc2a-a2fd1d2a.jpg,3,1
bdd100k/images/100k/train/59d7cc2a-e8299e92.jpg,3,2
bdd100k/images/100k/train/59da4653-9f4d9ac7.jpg,2,2
bdd100k/images/100k/train/59db890a-7c1bbaac.jpg,3,3
bdd100k/images/100k/train/59dc874d-eb88317d.jpg,1,1
bdd100k/images/100k/train/59dec092-5720cbb6.jpg,1,1
bdd100k/images/100k/train/59e0ecf6-ff5a1bb4.jpg,1,1
bdd100k/images/100k/train/59e17848-fabeccf1.jpg,5,3
bdd100k/images/100k/train/59e4b873-e9eef235.jpg,1,1
bdd100k/images/100k/train/59e7e92f-dea0ed04.jpg,3,1
bdd100k/images/100k/train/59eaccd9-1e01b2ad.jpg,2,2
bdd100k/images/100k/train/59eaccd9-659fc1a8.jpg,1,1
bdd100k/images/100k/train/59eaccd9-66d8a064.jpg,3,2
bdd100k/images/100k/train/59eaccd9-699df7ac.jpg,3,2
bdd100k/images/100k/train/59eaccd9-a758c44d.jpg,2,1
bdd100k/images/100k/train/59eaccd9-d34e8575.jpg,3,1
bdd100k/images/100k/train/59ec3a2d-b6cb8c71.jpg,1,1
bdd100k/images/100k/train/59f43f43-8750a884.jpg,4,2
bdd100k/images/100k/train/5a02fe79-cf802917.jpg,2,1
bdd100k/images/100k/train/5a07c389-47fbbdb0.jpg,1,1
bdd100k/images/100k/train/5a07c389-94fec476.jpg,2,2
bdd100k/images/100k/train/5a0eac86-30db5cb5.jpg,3,1
bdd100k/images/100k/train/5a1a6da0-94320c0a.jpg,1,1
bdd100k/images/100k/train/5a2349c6-967e2b05.jpg,3,2
bdd100k/images/100k/train/5a25cb01-44485baf.jpg,5,2
bdd100k/images/100k/train/5a25f3d7-c10e988d.jpg,1,1
bdd100k/images/100k/train/5a293189-9681625b.jpg,4,2
bdd100k/images/100k/train/5a383c9e-92c5a843.jpg,2,2
bdd100k/images/100k/train/5a422f94-2e2f4b5e.jpg,3,3
bdd100k/images/100k/train/5a4c577a-ae30ea94.jpg,2,1
bdd100k/images/100k/train/5a510b26-f23f2862.jpg,1,1
bdd100k/images/100k/train/5a5ef854-67202588.jpg,3,2
bdd100k/images/100k/train/5a6b7b66-b77fe5f4.jpg,3,1
bdd100k/images/100k/train/5a6cd827-76b95f87.jpg,1,1
bdd100k/images/100k/train/5a70bb60-b562e2f8.jpg,3,2
bdd100k/images/100k/train/5a72cb4d-c975acc5.jpg,1,1
bdd100k/images/100k/train/5a77ae97-925baa5f.jpg,1,1
bdd100k/images/100k/train/5a7f8c5f-f56bd490.jpg,3,1
bdd100k/images/100k/train/5a8220cc-241fb4d3.jpg,1,1
bdd100k/images/100k/train/5a8dc5e7-51b027bf.jpg,3,3
bdd100k/images/100k/train/5a8f9b5d-1fdfd2d4.jpg,5,2
bdd100k/images/100k/train/5a8fc521-7a86a18b.jpg,6,2
bdd100k/images/100k/train/5a991bac-a3abd2a0.jpg,3,2
bdd100k/images/100k/train/5a9b6b06-90c284f6.jpg,1,1
bdd100k/images/100k/train/5a9e1df5-76bcc2c9.jpg,2,2
bdd100k/images/100k/train/5aa2ffad-34915e9d.jpg,3,2
bdd100k/images/100k/train/5aa462e3-2f4c55af.jpg,2,2
bdd100k/images/100k/train/5aaee271-ab193beb.jpg,5,2
bdd100k/images/100k/train/5ab1916f-484d7c02.jpg,1,1
bdd100k/images/100k/train/5ab679fe-93503414.jpg,5,3
bdd100k/images/100k/train/5abe8984-545ce260.jpg,2,1
bdd100k/images/100k/train/5ac272da-7cb4bcec.jpg,1,1
bdd100k/images/100k/train/5ace8870-d23db5a2.jpg,1,1
bdd100k/images/100k/train/5ad8f835-22f7feb7.jpg,1,1
bdd100k/images/100k/train/5adb12f3-15b3b0cb.jpg,3,1
bdd100k/images/100k/train/5ae6671a-9857a844.jpg,1,1
bdd100k/images/100k/train/5ae83f9c-da990b49.jpg,3,3
bdd100k/images/100k/train/5aeec9a7-a35efc25.jpg,1,1
bdd100k/images/100k/train/5afc9a88-a442a05c.jpg,3,2
bdd100k/images/100k/train/5b0398dd-212359ed.jpg,3,3
bdd100k/images/100k/train/5b0ac931-6eee8db2.jpg,3,3
bdd100k/images/100k/train/5b11bd40-ebe9fc9d.jpg,1,1
bdd100k/images/100k/train/5b1f3b28-225c99b6.jpg,4,2
bdd100k/images/100k/train/5b2b4881-67a6cb87.jpg,3,1
bdd100k/images/100k/train/5b2fd56a-37759b05.jpg,5,3
bdd100k/images/100k/train/5b35242d-ad807a21.jpg,1,1
bdd100k/images/100k/train/5b4b0b07-2fb56b82.jpg,3,2
bdd100k/images/100k/train/5b4cc6fb-6275ed86.jpg,3,2
bdd100k/images/100k/train/5b4d4333-d74a0d2a.jpg,4,3
bdd100k/images/100k/train/5b4f5ea4-b74b9290.jpg,2,1
bdd100k/images/100k/train/5b4fc636-00efe917.jpg,1,1
bdd100k/images/100k/train/5b5ea06b-d43b553d.jpg,3,2
bdd100k/images/100k/train/5b5ec8f9-91358b06.jpg,3,1
bdd100k/images/100k/train/5b610854-7b07c3f7.jpg,1,1
bdd100k/images/100k/train/5b610854-e487610b.jpg,2,1
bdd100k/images/100k/train/5b64ad50-98bb41b5.jpg,3,1
bdd100k/images/100k/train/5b6d7496-a7052f8a.jpg,1,1
bdd100k/images/100k/train/5b6f17ca-0a770577.jpg,2,2
bdd100k/images/100k/train/5b70bfe9-a8470e23.jpg,3,3
bdd100k/images/100k/train/5b7bf7a5-8485b74e.jpg,3,2
bdd100k/images/100k/train/5b845333-48686a2d.jpg,4,2
bdd100k/images/100k/train/5b85f948-5185c9c3.jpg,4,1
bdd100k/images/100k/train/5b9fe74e-3a853597.jpg,3,1
bdd100k/images/100k/train/5ba0d5d7-2a97527c.jpg,1,1
bdd100k/images/100k/train/5ba6c2f2-02d45b1b.jpg,2,2
bdd100k/images/100k/train/5ba9f1b3-667426e8.jpg,2,1
bdd100k/images/100k/train/5bad77f9-74aabffe.jpg,5,3
bdd100k/images/100k/train/5bad77f9-d700d248.jpg,2,1
bdd100k/images/100k/train/5bad77f9-ea0b9341.jpg,2,2
bdd100k/images/100k/train/5bbdb38f-56be03a1.jpg,2,2
bdd100k/images/100k/train/5bbe6565-828e0634.jpg,1,1
bdd100k/images/100k/train/5bc438dd-3015d78e.jpg,3,2
bdd100k/images/100k/train/5bc44a50-4700a758.jpg,1,1
bdd100k/images/100k/train/5bc44a50-ae59a434.jpg,3,1
bdd100k/images/100k/train/5bc44a50-c371c4d0.jpg,3,1
bdd100k/images/100k/train/5bc595c4-0449e4b2.jpg,4,4
bdd100k/images/100k/train/5bcddf89-4365d96d.jpg,3,3
bdd100k/images/100k/train/5bd148ed-d99088eb.jpg,3,1
bdd100k/images/100k/train/5bd2de59-b17f473d.jpg,1,1
bdd100k/images/100k/train/5bd52975-75d57d62.jpg,2,1
bdd100k/images/100k/train/5be0bc7a-ac4c1f33.jpg,3,1
bdd100k/images/100k/train/5bea83ef-3f9c1d3c.jpg,2,1
bdd100k/images/100k/train/5bf330c0-2ebf60df.jpg,3,3
bdd100k/images/100k/train/5bf42c59-b454f5f8.jpg,4,2
bdd100k/images/100k/train/5bf43587-94432457.jpg,2,2
bdd100k/images/100k/train/5c006fc1-b533d357.jpg,3,2
bdd100k/images/100k/train/5c0e6423-35acd820.jpg,1,1
bdd100k/images/100k/train/5c21aebe-749ddd6b.jpg,3,2
bdd100k/images/100k/train/5c22c5b7-96a995c0.jpg,3,2
bdd100k/images/100k/train/5c2349f6-e5f050ca.jpg,2,1
bdd100k/images/100k/train/5c2571d9-172edd23.jpg,2,2
bdd100k/images/100k/train/5c2571d9-a41bec00.jpg,2,1
bdd100k/images/100k/train/5c295b82-0d89bbb6.jpg,2,2
bdd100k/images/100k/train/5c295b82-53459c7e.jpg,1,1
bdd100k/images/100k/train/5c295b82-89599e71.jpg,1,1
bdd100k/images/100k/train/5c2b9a0f-0fc6c0e9.jpg,1,1
bdd100k/images/100k/train/5c2b9a0f-b898385b.jpg,3,1
bdd100k/images/100k/train/5c2b9d1c-27895fee.jpg,5,4
bdd100k/images/100k/train/5c343d8a-14185f97.jpg,1,1
bdd100k/images/100k/train/5c3a4ebd-3fc00736.jpg,3,2
bdd100k/images/100k/train/5c4004b7-a9c38458.jpg,1,1
bdd100k/images/100k/train/5c4004b7-bf3b7941.jpg,2,1
bdd100k/images/100k/train/5c42f42f-3a2545f2.jpg,3,1
bdd100k/images/100k/train/5c47d8b6-ec22e053.jpg,3,2
bdd100k/images/100k/train/5c4d38e6-05a2cdf5.jpg,3,1
bdd100k/images/100k/train/5c4d4a27-77892b24.jpg,1,1
bdd100k/images/100k/train/5c534f5f-a76c7f4b.jpg,3,1
bdd100k/images/100k/train/5c558525-86ca3901.jpg,4,2
bdd100k/images/100k/train/5c5dc708-17089dd4.jpg,2,1
bdd100k/images/100k/train/5c5dc708-35460444.jpg,3,2
bdd100k/images/100k/train/5c5dc708-719ba604.jpg,3,1
bdd100k/images/100k/train/5c5dc708-b9947ab0.jpg,3,2
bdd100k/images/100k/train/5c5dc708-c6e02ed2.jpg,4,2
bdd100k/images/100k/train/5c60ec08-4fbeeb70.jpg,1,1
bdd100k/images/100k/train/5c6b8e35-de26360c.jpg,4,1
bdd100k/images/100k/train/5c6d92b6-04060619.jpg,2,1
bdd100k/images/100k/train/5c73829f-6d3a3aae.jpg,1,1
bdd100k/images/100k/train/5c7697d1-1c359f62.jpg,2,1
bdd100k/images/100k/train/5c8d2d5f-6d4d7448.jpg,4,3
bdd100k/images/100k/train/5c921e2d-8de4d497.jpg,3,2
bdd100k/images/100k/train/5c976963-4abc9999.jpg,2,1
bdd100k/images/100k/train/5ca96c4c-9683b1dc.jpg,3,2
bdd100k/images/100k/train/5cad4780-0e3e8d15.jpg,1,1
bdd100k/images/100k/train/5cb8c328-60464cc9.jpg,3,1
bdd100k/images/100k/train/5cc4b739-7a2ac322.jpg,2,2
bdd100k/images/100k/train/5cc4b739-85f1811f.jpg,3,2
bdd100k/images/100k/train/5cd2b98e-6bf1a75e.jpg,1,1
bdd100k/images/100k/train/5cd4c6d7-cc283d05.jpg,2,2
bdd100k/images/100k/train/5cde0dad-3149306c.jpg,4,1
bdd100k/images/100k/train/5cde0dad-fb015a0e.jpg,2,2
bdd100k/images/100k/train/5ce78a18-25353d67.jpg,4,2
bdd100k/images/100k/train/5cedf8df-4155182b.jpg,2,1
bdd100k/images/100k/train/5cefe7ed-14cc3682.jpg,1,1
bdd100k/images/100k/train/5cf1aa75-6bbe03c9.jpg,2,2
bdd100k/images/100k/train/5cf7bc2e-4c476545.jpg,5,1
bdd100k/images/100k/train/5d0149ba-30e39947.jpg,3,3
bdd100k/images/100k/train/5d0b503a-f57d204c.jpg,2,1
bdd100k/images/100k/train/5d0d9901-4549e681.jpg,2,2
bdd100k/images/100k/train/5d108670-6e1ede79.jpg,2,2
bdd100k/images/100k/train/5d163f42-02a4e365.jpg,1,1
bdd100k/images/100k/train/5d181bb7-6c28a6bd.jpg,2,1
bdd100k/images/100k/train/5d25bfc5-ece5b400.jpg,4,4
bdd100k/images/100k/train/5d394700-71253e12.jpg,3,2
bdd100k/images/100k/train/5d3bb070-7dfd06d7.jpg,2,1
bdd100k/images/100k/train/5d3f8092-a5655900.jpg,2,2
bdd100k/images/100k/train/5d3f8092-a5f5d65f.jpg,3,2
bdd100k/images/100k/train/5d416ebe-b9ad20b9.jpg,3,2
bdd100k/images/100k/train/5d4d5561-9a55a1ba.jpg,1,1
bdd100k/images/100k/train/5d5aac41-534b29e6.jpg,2,1
bdd100k/images/100k/train/5d5de8d0-20514ff0.jpg,4,3
bdd100k/images/100k/train/5d5de8d0-980a9c26.jpg,1,1
bdd100k/images/100k/train/5d62b90a-be5a8ad7.jpg,2,2
bdd100k/images/100k/train/5d67edcd-dea5fab7.jpg,1,1
bdd100k/images/100k/train/5d772125-318ce4a3.jpg,3,3
bdd100k/images/100k/train/5d788375-26240559.jpg,2,1
bdd100k/images/100k/train/5d7a546f-ad48c698.jpg,1,1
bdd100k/images/100k/train/5d7d27f1-ccd8413a.jpg,3,3
bdd100k/images/100k/train/5d98a7be-4a21b98b.jpg,2,1
bdd100k/images/100k/train/5d98a7be-d851f002.jpg,2,1
bdd100k/images/100k/train/5d9dee36-48f74a35.jpg,2,1
bdd100k/images/100k/train/5d9edbc9-d6572287.jpg,1,1
bdd100k/images/100k/train/5da1fb7e-40a68569.jpg,1,1
bdd100k/images/100k/train/5da521b1-13653082.jpg,1,1
bdd100k/images/100k/train/5da6c6b6-5d7fe576.jpg,2,1
bdd100k/images/100k/train/5da6c6b6-76c54605.jpg,2,1
bdd100k/images/100k/train/5da6c6b6-84187a15.jpg,1,1
bdd100k/images/100k/train/5db7248c-0d93e696.jpg,3,2
bdd100k/images/100k/train/5dbaee15-42b41cab.jpg,2,2
bdd100k/images/100k/train/5dbf7cc4-70cf1c0c.jpg,1,1
bdd100k/images/100k/train/5dc5141c-5890b5b1.jpg,3,2
bdd100k/images/100k/train/5dd21532-1865f71d.jpg,1,1
bdd100k/images/100k/train/5ddb1f70-5d5fc6ae.jpg,2,2
bdd100k/images/100k/train/5ddd28d9-3df0cf2b.jpg,4,1
bdd100k/images/100k/train/5de00e22-7a53ed9c.jpg,3,1
bdd100k/images/100k/train/5de32d4a-e39d66d8.jpg,1,1
bdd100k/images/100k/train/5de520dd-1257f579.jpg,3,2
bdd100k/images/100k/train/5de7f4c3-bb2da907.jpg,1,1
bdd100k/images/100k/train/5de8f675-a9e387f9.jpg,1,1
bdd100k/images/100k/train/5ded2e93-4753505d.jpg,3,2
bdd100k/images/100k/train/5dfb063f-6b81fb1f.jpg,2,1
bdd100k/images/100k/train/5dfb063f-7bd23d5c.jpg,6,4
bdd100k/images/100k/train/5dfb063f-a1aa2d3e.jpg,4,2
bdd100k/images/100k/train/5dff6680-2929d722.jpg,2,1
bdd100k/images/100k/train/5dff6680-b807fdad.jpg,1,1
bdd100k/images/100k/train/5dffdb46-3174dd8d.jpg,3,1
bdd100k/images/100k/train/5e0465d5-a6241a8f.jpg,5,3
bdd100k/images/100k/train/5e050c8a-94321878.jpg,3,1
bdd100k/images/100k/train/5e05a518-dc2bee1c.jpg,3,2
bdd100k/images/100k/train/5e0b701e-0b2a08a2.jpg,3,2
bdd100k/images/100k/train/5e0b701e-d443d8c2.jpg,1,1
bdd100k/images/100k/train/5e14f200-24c4a29c.jpg,5,2
bdd100k/images/100k/train/5e14f200-5c1caae5.jpg,2,2
bdd100k/images/100k/train/5e19971d-4c19ef2c.jpg,1,1
bdd100k/images/100k/train/5e1f98f2-92afe812.jpg,1,1
bdd100k/images/100k/train/5e26f49d-04119462.jpg,1,1
bdd100k/images/100k/train/5e26f49d-0bc53c7e.jpg,3,2
bdd100k/images/100k/train/5e26f49d-23571f85.jpg,3,3
bdd100k/images/100k/train/5e26f49d-27f6ca47.jpg,4,2
bdd100k/images/100k/train/5e26f49d-9271bf00.jpg,3,2
bdd100k/images/100k/train/5e26f49d-d2f3631d.jpg,3,2
bdd100k/images/100k/train/5e29121d-a55d3b76.jpg,1,1
bdd100k/images/100k/train/5e29463e-1d50e58e.jpg,4,2
bdd100k/images/100k/train/5e29809c-395fb7d6.jpg,5,2
bdd100k/images/100k/train/5e2a5777-504e9835.jpg,3,2
bdd100k/images/100k/train/5e315082-d13ee625.jpg,2,1
bdd100k/images/100k/train/5e31d650-86fff763.jpg,3,2
bdd100k/images/100k/train/5e3522c3-8da5f5dd.jpg,1,1
bdd100k/images/100k/train/5e392adf-695a379d.jpg,1,1
bdd100k/images/100k/train/5e3c7e2b-2db4b6d2.jpg,1,1
bdd100k/images/100k/train/5e3c7e2b-30c9bcdf.jpg,3,2
bdd100k/images/100k/train/5e3e14fe-4b369afb.jpg,4,2
bdd100k/images/100k/train/5e4158a5-6d77b4c0.jpg,2,1
bdd100k/images/100k/train/5e44ffed-237a6a9e.jpg,3,2
bdd100k/images/100k/train/5e4512b4-a3a1aef0.jpg,1,1
bdd100k/images/100k/train/5e46f863-c5a82fdf.jpg,4,2
bdd100k/images/100k/train/5e4c5063-1d616229.jpg,4,2
bdd100k/images/100k/train/5e50fa69-e960390d.jpg,1,1
bdd100k/images/100k/train/5e625ec3-7b4fc682.jpg,4,2
bdd100k/images/100k/train/5e66beaf-8eb945cb.jpg,2,1
bdd100k/images/100k/train/5e68fc57-47f9a0a5.jpg,1,1
bdd100k/images/100k/train/5e74e9e4-8329bdf9.jpg,3,2
bdd100k/images/100k/train/5e7860c8-2e51dee1.jpg,4,1
bdd100k/images/100k/train/5e862ec4-f21f4113.jpg,3,3
bdd100k/images/100k/train/5e893d6d-da28a143.jpg,3,1
